frame,motion_idx,motion_frame,server_motion_idx,server_frame_idx,sync_status,body_pos_max_diff,body_pos_mean_diff,dof_max_diff,dof_mean_diff
1619,76,16,76,16,SYNC,0.000000,0.000000,1.562518,0.275624
1620,76,17,76,17,SYNC,0.000000,0.000000,1.555285,0.280092
1621,76,17,76,17,SYNC,0.000000,0.000000,1.551554,0.280649
1622,76,18,76,18,SYNC,0.000000,0.000000,1.544141,0.286564
1623,76,19,76,19,SYNC,0.000000,0.000000,1.537370,0.293558
1624,76,19,76,19,SYNC,0.000000,0.000000,1.532956,0.295342
1625,76,20,76,20,SYNC,0.000000,0.000000,1.528261,0.303168
1626,76,20,76,20,SYNC,0.000000,0.000000,1.523917,0.305554
1627,76,21,76,21,SYNC,0.000000,0.000000,1.514270,0.314624
1628,76,22,76,22,SYNC,0.000000,0.000000,1.509738,0.320903
1629,76,22,76,22,SYNC,0.000000,0.000000,1.505407,0.323760
1630,76,23,76,23,SYNC,0.000000,0.000000,1.520878,0.322793
1631,76,23,76,23,SYNC,0.000000,0.000000,1.516424,0.325619
1632,76,24,76,24,SYNC,0.000000,0.000000,1.514533,0.325751
1633,76,25,76,25,SYNC,0.000000,0.000000,1.493743,0.323811
1634,76,25,76,25,SYNC,0.000000,0.000000,1.489721,0.325770
1635,76,26,76,26,SYNC,0.000000,0.000000,1.473525,0.325411
1636,76,26,76,26,SYNC,0.000000,0.000000,1.470090,0.326360
1637,76,27,76,27,SYNC,0.000000,0.000000,1.465936,0.327794
1638,76,28,76,28,SYNC,0.000000,0.000000,1.466664,0.329246
1639,76,28,76,28,SYNC,0.000000,0.000000,1.464183,0.328400
1640,76,29,76,29,SYNC,0.000000,0.000000,1.450813,0.331761
1641,76,29,76,29,SYNC,0.000000,0.000000,1.448794,0.332672
1642,76,30,76,30,SYNC,0.000000,0.000000,1.435069,0.330407
1643,76,31,76,31,SYNC,0.000000,0.000000,1.452107,0.339132
1644,76,31,76,31,SYNC,0.000000,0.000000,1.451616,0.339028
1645,76,32,76,32,SYNC,0.000000,0.000000,1.471252,0.345654
1646,76,32,76,32,SYNC,0.000000,0.000000,1.471599,0.343865
1647,76,33,76,33,SYNC,0.000000,0.000000,1.491231,0.345686
1648,76,34,76,34,SYNC,0.000000,0.000000,1.470079,0.342838
1649,76,34,76,34,SYNC,0.000000,0.000000,1.471624,0.341975
1650,76,35,76,35,SYNC,0.000000,0.000000,1.424074,0.335343
1651,76,35,76,35,SYNC,0.000000,0.000000,1.425914,0.334545
1652,76,36,76,36,SYNC,0.000000,0.000000,1.403544,0.331607
1653,76,37,76,37,SYNC,0.000000,0.000000,1.392874,0.329545
1654,76,37,76,37,SYNC,0.000000,0.000000,1.394704,0.329057
1655,76,38,76,38,SYNC,0.000000,0.000000,1.383556,0.327253
1656,76,38,76,38,SYNC,0.000000,0.000000,1.385181,0.327051
1657,76,39,76,39,SYNC,0.000000,0.000000,1.373809,0.324880
1658,76,40,76,40,SYNC,0.000000,0.000000,1.371144,0.326102
1659,76,40,76,40,SYNC,0.000000,0.000000,1.372065,0.326140
1660,76,41,76,41,SYNC,0.000000,0.000000,1.384644,0.328959
1661,76,41,76,41,SYNC,0.000000,0.000000,1.385193,0.329294
1662,76,42,76,42,SYNC,0.000000,0.000000,1.413714,0.331626
1663,76,43,76,43,SYNC,0.000000,0.000000,1.417451,0.330086
1664,76,43,76,43,SYNC,0.000000,0.000000,1.417840,0.330377
1665,76,44,76,44,SYNC,0.000000,0.000000,1.400916,0.327913
1666,76,44,76,44,SYNC,0.000000,0.000000,1.401287,0.328635
1667,76,45,76,45,SYNC,0.000000,0.000000,1.378637,0.330252
1668,76,46,76,46,SYNC,0.000000,0.000000,1.349317,0.335353
1669,76,46,76,46,SYNC,0.000000,0.000000,1.349239,0.336246
1670,76,47,76,47,SYNC,0.000000,0.000000,1.344378,0.340851
1671,76,47,76,47,SYNC,0.000000,0.000000,1.344241,0.341163
1672,76,48,76,48,SYNC,0.000000,0.000000,1.359724,0.346174
1673,76,49,76,49,SYNC,0.000000,0.000000,1.372539,0.340180
1674,76,49,76,49,SYNC,0.000000,0.000000,1.372712,0.340134
1675,76,50,76,50,SYNC,0.000000,0.000000,1.372053,0.337390
1676,76,50,76,50,SYNC,0.000000,0.000000,1.372205,0.335397
1677,76,51,76,51,SYNC,0.000000,0.000000,1.358841,0.329995
1678,76,52,76,52,SYNC,0.000000,0.000000,1.357120,0.325723
1679,76,52,76,52,SYNC,0.000000,0.000000,1.356625,0.322463
1680,76,53,76,53,SYNC,0.000000,0.000000,1.350205,0.320658
1681,76,53,76,53,SYNC,0.000000,0.000000,1.349419,0.319928
1682,76,54,76,54,SYNC,0.000000,0.000000,1.339588,0.317462
1683,76,55,76,55,SYNC,0.000000,0.000000,1.331290,0.313420
1684,76,55,76,55,SYNC,0.000000,0.000000,1.330989,0.310478
1685,76,56,76,56,SYNC,0.000000,0.000000,1.328590,0.304375
1686,76,56,76,56,SYNC,0.000000,0.000000,1.328813,0.301043
1687,76,57,76,57,SYNC,0.000000,0.000000,1.331366,0.297349
1688,76,58,76,58,SYNC,0.000000,0.000000,1.333308,0.292621
1689,76,58,76,58,SYNC,0.000000,0.000000,1.333255,0.288283
1690,76,59,76,58,SYNC,0.000000,0.000000,1.332662,0.283980
1691,76,59,76,58,SYNC,0.000000,0.000000,1.331797,0.279696
1692,76,60,76,58,SYNC,0.000000,0.000000,1.330220,0.277202
1693,76,61,76,58,SYNC,0.000000,0.000000,1.328555,0.275379
1694,76,61,76,58,SYNC,0.000000,0.000000,1.326713,0.274310
1695,76,62,76,58,SYNC,0.000000,0.000000,1.325007,0.274028
1696,76,62,76,58,SYNC,0.000000,0.000000,1.323368,0.275030
1697,76,63,76,58,SYNC,0.000000,0.000000,1.322176,0.277233
1698,76,64,76,58,SYNC,0.000000,0.000000,1.321129,0.279493
1699,76,64,76,58,SYNC,0.000000,0.000000,1.320370,0.281868
1700,76,65,76,58,SYNC,0.000000,0.000000,1.319803,0.284231
1701,76,65,76,58,SYNC,0.000000,0.000000,1.319332,0.286763
1702,76,66,76,58,SYNC,0.000000,0.000000,1.319040,0.290520
1703,76,67,76,58,SYNC,0.000000,0.000000,1.318799,0.293937
1704,76,67,76,58,SYNC,0.000000,0.000000,1.318661,0.296672
1705,76,68,76,58,SYNC,0.000000,0.000000,1.318610,0.298459
1706,76,68,76,58,SYNC,0.000000,0.000000,1.318604,0.299771
1707,76,69,76,58,SYNC,0.000000,0.000000,1.318662,0.299422
1708,76,70,76,58,SYNC,0.000000,0.000000,1.318719,0.299173
1709,76,70,76,58,SYNC,0.000000,0.000000,1.318774,0.299941
1710,76,71,76,58,SYNC,0.000000,0.000000,1.318807,0.300371
1711,76,71,76,58,SYNC,0.000000,0.000000,1.318830,0.300327
1712,76,72,76,58,SYNC,0.000000,0.000000,1.318832,0.298738
1713,76,73,76,58,SYNC,0.000000,0.000000,1.318846,0.296728
1714,76,73,76,58,SYNC,0.000000,0.000000,1.318881,0.294473
1715,76,74,76,58,SYNC,0.000000,0.000000,1.318982,0.291372
1716,76,74,76,58,SYNC,0.000000,0.000000,1.319115,0.287849
1717,76,75,76,58,SYNC,0.000000,0.000000,1.319325,0.284507
1718,76,76,76,58,SYNC,0.000000,0.000000,1.319512,0.281597
1719,76,76,76,58,SYNC,0.000000,0.000000,1.319656,0.278452
1720,76,77,76,58,SYNC,0.000000,0.000000,1.319647,0.275477
1721,76,77,76,58,SYNC,0.000000,0.000000,1.319561,0.272587
1722,76,78,76,58,SYNC,0.000000,0.000000,1.319161,0.270375
1723,76,79,76,58,SYNC,0.000000,0.000000,1.318624,0.268439
1724,76,79,76,58,SYNC,0.000000,0.000000,1.317811,0.268032
1725,76,80,76,58,SYNC,0.000000,0.000000,1.316600,0.268763
1726,76,80,76,58,SYNC,0.000000,0.000000,1.315189,0.269621
1727,76,81,76,58,SYNC,0.000000,0.000000,1.313077,0.271069
1728,76,82,76,58,SYNC,0.000000,0.000000,1.310800,0.272974
1729,76,82,76,58,SYNC,0.000000,0.000000,1.308191,0.275924
1730,76,83,76,58,SYNC,0.000000,0.000000,1.305552,0.279139
1731,76,83,76,58,SYNC,0.000000,0.000000,1.302897,0.282487
1732,76,84,76,58,SYNC,0.000000,0.000000,1.300638,0.286036
1733,76,85,76,58,SYNC,0.000000,0.000000,1.298604,0.289563
1734,76,85,76,58,SYNC,0.000000,0.000000,1.297020,0.293047
1735,76,86,76,58,SYNC,0.000000,0.000000,1.295932,0.296278
1736,76,86,76,58,SYNC,0.000000,0.000000,1.295092,0.299382
1737,76,87,76,58,SYNC,0.000000,0.000000,1.294840,0.302209
1738,76,88,76,58,SYNC,0.000000,0.000000,1.294698,0.304890
1739,76,88,76,58,SYNC,0.000000,0.000000,1.294778,0.306910
1740,76,89,76,58,SYNC,0.000000,0.000000,1.294967,0.308178
1741,76,89,76,58,SYNC,0.000000,0.000000,1.295210,0.309070
1742,76,90,76,58,SYNC,0.000000,0.000000,1.295547,0.308950
1743,76,91,76,58,SYNC,0.000000,0.000000,1.295874,0.309187
1744,76,91,76,58,SYNC,0.000000,0.000000,1.296182,0.308740
1745,76,92,76,58,SYNC,0.000000,0.000000,1.296361,0.307861
1746,76,92,76,58,SYNC,0.000000,0.000000,1.296476,0.306767
1747,76,93,76,58,SYNC,0.000000,0.000000,1.296392,0.306655
1748,76,94,76,58,SYNC,0.000000,0.000000,1.296311,0.306707
1749,76,94,76,58,SYNC,0.000000,0.000000,1.296234,0.306848
1750,76,95,76,58,SYNC,0.000000,0.000000,1.296294,0.307130
1751,76,95,76,58,SYNC,0.000000,0.000000,1.296423,0.307483
1752,76,96,76,58,SYNC,0.000000,0.000000,1.296746,0.308036
1753,76,97,76,58,SYNC,0.000000,0.000000,1.297075,0.308663
1754,76,97,76,58,SYNC,0.000000,0.000000,1.297414,0.309225
1755,76,98,76,58,SYNC,0.000000,0.000000,1.297627,0.309525
1756,76,98,76,58,SYNC,0.000000,0.000000,1.297776,0.309692
1757,76,99,76,58,SYNC,0.000000,0.000000,1.297518,0.309252
1758,76,100,76,58,SYNC,0.000000,0.000000,1.297029,0.308696
1759,76,100,76,58,SYNC,0.000000,0.000000,1.296079,0.308427
1760,76,101,76,58,SYNC,0.000000,0.000000,1.294516,0.308069
1761,76,101,76,58,SYNC,0.000000,0.000000,1.292647,0.307515
1762,76,102,76,58,SYNC,0.000000,0.000000,1.289915,0.306544
1763,76,103,76,58,SYNC,0.000000,0.000000,1.287012,0.305530
1764,76,103,76,58,SYNC,0.000000,0.000000,1.283771,0.304428
1765,76,104,76,58,SYNC,0.000000,0.000000,1.280502,0.303439
1766,76,104,76,58,SYNC,0.000000,0.000000,1.277220,0.302507
1767,76,105,76,58,SYNC,0.000000,0.000000,1.274354,0.301973
1768,76,106,76,58,SYNC,0.000000,0.000000,1.271754,0.301625
1769,76,106,76,58,SYNC,0.000000,0.000000,1.269685,0.301647
1770,76,107,76,58,SYNC,0.000000,0.000000,1.268239,0.302194
1771,76,107,76,58,SYNC,0.000000,0.000000,1.267106,0.303006
1772,76,108,76,58,SYNC,0.000000,0.000000,1.266666,0.304326
1773,76,109,76,58,SYNC,0.000000,0.000000,1.266291,0.305806
1774,76,109,76,58,SYNC,0.000000,0.000000,1.266044,0.307775
1775,76,110,76,58,SYNC,0.000000,0.000000,1.265670,0.309866
1776,76,110,76,58,SYNC,0.000000,0.000000,1.265231,0.312018
1777,76,111,76,58,SYNC,0.000000,0.000000,1.264623,0.313842
1778,76,112,76,58,SYNC,0.000000,0.000000,1.264069,0.315406
1779,76,112,76,58,SYNC,0.000000,0.000000,1.263626,0.316447
1780,76,113,76,58,SYNC,0.000000,0.000000,1.263512,0.316788
1781,76,113,76,58,SYNC,0.000000,0.000000,1.263562,0.316778
1782,76,114,76,58,SYNC,0.000000,0.000000,1.264244,0.316718
1783,76,115,76,58,SYNC,0.000000,0.000000,1.265129,0.316358
1784,76,115,76,58,SYNC,0.000000,0.000000,1.266419,0.315274
1785,76,116,76,58,SYNC,0.000000,0.000000,1.268010,0.313415
1786,76,116,76,58,SYNC,0.000000,0.000000,1.269752,0.311170
1787,76,117,76,58,SYNC,0.000000,0.000000,1.271682,0.307784
1788,76,118,76,58,SYNC,0.000000,0.000000,1.273610,0.304575
1789,84,69,84,58,SYNC,0.000000,0.000000,1.635076,0.520487
1790,84,69,84,58,SYNC,0.000000,0.000000,1.625865,0.520186
1791,84,70,84,58,SYNC,0.000000,0.000000,1.614679,0.519753
1792,84,70,84,58,SYNC,0.000000,0.000000,1.602416,0.519249
1793,84,71,84,58,SYNC,0.000000,0.000000,1.586897,0.518323
1794,84,72,84,58,SYNC,0.000000,0.000000,1.570455,0.517211
1795,84,72,84,58,SYNC,0.000000,0.000000,1.552134,0.515714
1796,84,73,84,58,SYNC,0.000000,0.000000,1.532850,0.513866
1797,84,73,84,58,SYNC,0.000000,0.000000,1.513041,0.511826
1798,84,74,84,58,SYNC,0.000000,0.000000,1.493253,0.509569
1799,84,75,84,58,SYNC,0.000000,0.000000,1.473963,0.509673
1800,84,75,84,58,SYNC,0.000000,0.000000,1.455758,0.509190
1801,84,76,84,58,SYNC,0.000000,0.000000,1.439710,0.508164
1802,84,76,84,58,SYNC,0.000000,0.000000,1.424837,0.506842
1803,84,77,84,58,SYNC,0.000000,0.000000,1.415168,0.504736
1804,84,78,84,58,SYNC,0.000000,0.000000,1.407818,0.502471
1805,84,78,84,58,SYNC,0.000000,0.000000,1.405312,0.500333
1806,84,79,84,58,SYNC,0.000000,0.000000,1.407823,0.497367
1807,84,79,84,58,SYNC,0.000000,0.000000,1.413066,0.493952
1808,84,80,84,58,SYNC,0.000000,0.000000,1.424866,0.489473
1809,84,81,84,58,SYNC,0.000000,0.000000,1.438055,0.487218
1810,84,81,84,58,SYNC,0.000000,0.000000,1.453997,0.485845
1811,84,82,84,58,SYNC,0.000000,0.000000,1.470437,0.485152
1812,84,82,84,58,SYNC,0.000000,0.000000,1.487149,0.485737
1813,84,83,84,58,SYNC,0.000000,0.000000,1.501922,0.487670
1814,84,84,84,58,SYNC,0.000000,0.000000,1.515459,0.489993
1815,84,84,84,58,SYNC,0.000000,0.000000,1.526383,0.493109
1816,84,85,84,58,SYNC,0.000000,0.000000,1.534259,0.496646
1817,84,85,84,58,SYNC,0.000000,0.000000,1.540476,0.500412
1818,84,86,84,58,SYNC,0.000000,0.000000,1.542166,0.504131
1819,84,87,84,58,SYNC,0.000000,0.000000,1.542611,0.507595
1820,84,87,84,58,SYNC,0.000000,0.000000,1.540533,0.510505
1821,84,88,84,58,SYNC,0.000000,0.000000,1.536871,0.512491
1822,84,88,84,58,SYNC,0.000000,0.000000,1.532346,0.513974
1823,84,89,84,58,SYNC,0.000000,0.000000,1.526350,0.513827
1824,84,90,84,58,SYNC,0.000000,0.000000,1.520034,0.513197
1825,84,90,84,58,SYNC,0.000000,0.000000,1.513085,0.511582
1826,84,91,84,58,SYNC,0.000000,0.000000,1.505894,0.509369
1827,84,91,84,58,SYNC,0.000000,0.000000,1.498571,0.506830
1828,84,92,84,58,SYNC,0.000000,0.000000,1.491616,0.503906
1829,84,93,84,58,SYNC,0.000000,0.000000,1.485011,0.500970
1830,84,93,84,58,SYNC,0.000000,0.000000,1.479151,0.498025
1831,84,94,84,58,SYNC,0.000000,0.000000,1.474178,0.495225
1832,84,94,84,58,SYNC,0.000000,0.000000,1.469689,0.492503
1833,84,95,84,58,SYNC,0.000000,0.000000,1.466414,0.490152
1834,84,96,84,58,SYNC,0.000000,0.000000,1.463526,0.488340
1835,84,96,84,58,SYNC,0.000000,0.000000,1.461431,0.487374
1836,84,97,84,58,SYNC,0.000000,0.000000,1.460323,0.486711
1837,84,97,84,58,SYNC,0.000000,0.000000,1.459754,0.486213
1838,84,98,84,58,SYNC,0.000000,0.000000,1.461396,0.486039
1839,84,99,84,58,SYNC,0.000000,0.000000,1.464021,0.485909
1840,84,99,84,58,SYNC,0.000000,0.000000,1.468699,0.485861
1841,84,100,84,58,SYNC,0.000000,0.000000,1.475671,0.485766
1842,84,100,84,58,SYNC,0.000000,0.000000,1.483893,0.485645
1843,84,101,84,58,SYNC,0.000000,0.000000,1.495895,0.485316
1844,84,102,84,58,SYNC,0.000000,0.000000,1.509153,0.484897
1845,84,102,84,58,SYNC,0.000000,0.000000,1.524991,0.484291
1846,84,103,84,58,SYNC,0.000000,0.000000,1.542816,0.483537
1847,84,103,84,58,SYNC,0.000000,0.000000,1.561723,0.482703
1848,84,104,84,58,SYNC,0.000000,0.000000,1.582419,0.481804
1849,84,105,84,58,SYNC,0.000000,0.000000,1.603247,0.480956
1850,84,105,84,58,SYNC,0.000000,0.000000,1.624286,0.480223
1851,84,106,84,58,SYNC,0.000000,0.000000,1.644628,0.479738
1852,84,106,84,58,SYNC,0.000000,0.000000,1.664590,0.479386
1853,84,107,84,58,SYNC,0.000000,0.000000,1.682724,0.480054
1854,84,108,84,58,SYNC,0.000000,0.000000,1.700260,0.482545
1855,84,108,84,58,SYNC,0.000000,0.000000,1.716571,0.485566
1856,84,109,84,58,SYNC,0.000000,0.000000,1.732168,0.488894
1857,84,109,84,58,SYNC,0.000000,0.000000,1.747377,0.492389
1858,84,110,84,58,SYNC,0.000000,0.000000,1.762036,0.496038
1859,84,111,84,58,SYNC,0.000000,0.000000,1.776416,0.499658
1860,84,111,84,58,SYNC,0.000000,0.000000,1.790213,0.503209
1861,84,112,84,58,SYNC,0.000000,0.000000,1.802674,0.506554
1862,84,112,84,58,SYNC,0.000000,0.000000,1.814407,0.509837
1863,84,113,84,58,SYNC,0.000000,0.000000,1.822677,0.512830
1864,84,114,84,58,SYNC,0.000000,0.000000,1.829553,0.515660
1865,84,114,84,58,SYNC,0.000000,0.000000,1.833530,0.518149
1866,84,115,84,58,SYNC,0.000000,0.000000,1.835199,0.520323
1867,84,115,84,58,SYNC,0.000000,0.000000,1.835611,0.522324
1868,84,116,84,58,SYNC,0.000000,0.000000,1.834112,0.523897
1869,84,117,84,58,SYNC,0.000000,0.000000,1.832445,0.525439
1870,84,117,84,58,SYNC,0.000000,0.000000,1.830491,0.527073
1871,84,118,84,58,SYNC,0.000000,0.000000,1.828691,0.528553
1872,51,46,51,18,SYNC,0.000000,0.000000,0.814966,0.157093
1873,51,46,51,18,SYNC,0.000000,0.000000,0.811983,0.156792
1874,51,47,51,18,SYNC,0.000000,0.000000,0.809320,0.156503
1875,51,47,51,18,SYNC,0.000000,0.000000,0.807037,0.156229
1876,51,48,51,18,SYNC,0.000000,0.000000,0.805536,0.155935
1877,51,49,51,18,SYNC,0.000000,0.000000,0.804375,0.155630
1878,51,49,51,18,SYNC,0.000000,0.000000,0.804139,0.155286
1879,51,50,51,18,SYNC,0.000000,0.000000,0.804310,0.154922
1880,51,50,51,18,SYNC,0.000000,0.000000,0.804961,0.154535
1881,51,51,51,18,SYNC,0.000000,0.000000,0.806226,0.154096
1882,51,52,51,18,SYNC,0.000000,0.000000,0.807778,0.153624
1883,51,52,51,18,SYNC,0.000000,0.000000,0.810198,0.153023
1884,51,53,51,18,SYNC,0.000000,0.000000,0.813194,0.152290
1885,51,53,51,18,SYNC,0.000000,0.000000,0.816868,0.151401
1886,51,54,51,18,SYNC,0.000000,0.000000,0.821127,0.150139
1887,51,55,51,18,SYNC,0.000000,0.000000,0.825388,0.148694
1888,51,55,51,18,SYNC,0.000000,0.000000,0.828599,0.146660
1889,51,56,51,18,SYNC,0.000000,0.000000,0.829820,0.144257
1890,51,56,51,18,SYNC,0.000000,0.000000,0.828694,0.142772
1891,51,57,51,18,SYNC,0.000000,0.000000,0.821370,0.140911
1892,51,58,51,18,SYNC,0.000000,0.000000,0.811009,0.138719
1893,51,58,51,18,SYNC,0.000000,0.000000,0.790822,0.135575
1894,51,59,51,18,SYNC,0.000000,0.000000,0.763779,0.131899
1895,51,59,51,18,SYNC,0.000000,0.000000,0.728651,0.129064
1896,51,60,51,18,SYNC,0.000000,0.000000,0.678758,0.129540
1897,51,61,51,18,SYNC,0.000000,0.000000,0.622535,0.129812
1898,51,61,51,18,SYNC,0.000000,0.000000,0.549185,0.129675
1899,51,62,51,18,SYNC,0.000000,0.000000,0.534841,0.130174
1900,51,62,51,18,SYNC,0.000000,0.000000,0.537887,0.130582
1901,51,63,51,18,SYNC,0.000000,0.000000,0.541438,0.132382
1902,51,64,51,18,SYNC,0.000000,0.000000,0.612998,0.134210
1903,51,64,51,18,SYNC,0.000000,0.000000,0.710948,0.135309
1904,51,65,51,18,SYNC,0.000000,0.000000,0.804749,0.137813
1905,51,65,51,18,SYNC,0.000000,0.000000,0.893659,0.145413
1906,51,66,51,18,SYNC,0.000000,0.000000,0.971804,0.155476
1907,51,67,51,18,SYNC,0.000000,0.000000,1.045201,0.166438
1908,51,67,51,18,SYNC,0.000000,0.000000,1.105191,0.179506
1909,51,68,51,18,SYNC,0.000000,0.000000,1.158212,0.191743
1910,51,68,51,18,SYNC,0.000000,0.000000,1.203016,0.203001
1911,51,69,51,18,SYNC,0.000000,0.000000,1.236645,0.211707
1912,51,70,51,18,SYNC,0.000000,0.000000,1.265787,0.220623
1913,51,70,51,18,SYNC,0.000000,0.000000,1.284084,0.225469
1914,51,71,51,18,SYNC,0.000000,0.000000,1.297860,0.228454
1915,51,71,51,18,SYNC,0.000000,0.000000,1.306305,0.231589
1916,51,72,51,18,SYNC,0.000000,0.000000,1.309785,0.234598
1917,51,73,51,18,SYNC,0.000000,0.000000,1.311703,0.237801
1918,51,73,51,18,SYNC,0.000000,0.000000,1.311816,0.240318
1919,51,74,51,18,SYNC,0.000000,0.000000,1.312669,0.243896
1920,51,74,51,18,SYNC,0.000000,0.000000,1.314392,0.249530
1921,51,75,51,18,SYNC,0.000000,0.000000,1.318933,0.253080
1922,51,76,51,18,SYNC,0.000000,0.000000,1.324624,0.255577
1923,51,76,51,18,SYNC,0.000000,0.000000,1.333169,0.255293
1924,51,77,51,18,SYNC,0.000000,0.000000,1.342221,0.263898
1925,51,77,51,18,SYNC,0.000000,0.000000,1.351870,0.276467
1926,51,78,51,18,SYNC,0.000000,0.000000,1.359933,0.284424
1927,51,79,51,18,SYNC,0.000000,0.000000,1.366944,0.291871
1928,51,79,51,18,SYNC,0.000000,0.000000,1.369518,0.293951
1929,51,80,51,18,SYNC,0.000000,0.000000,1.368622,0.293924
1930,51,80,51,18,SYNC,0.000000,0.000000,1.363632,0.295589
1931,51,81,51,18,SYNC,0.000000,0.000000,1.351261,0.293934
1932,51,82,51,18,SYNC,0.000000,0.000000,1.335732,0.290427
1933,51,82,51,18,SYNC,0.000000,0.000000,1.311688,0.282656
1934,51,83,51,18,SYNC,0.000000,0.000000,1.284261,0.274394
1935,51,83,51,18,SYNC,0.000000,0.000000,1.252842,0.267424
1936,51,84,51,18,SYNC,0.000000,0.000000,1.220371,0.260074
1937,51,85,51,18,SYNC,0.000000,0.000000,1.188498,0.252124
1938,51,85,51,18,SYNC,0.000000,0.000000,1.162709,0.247640
1939,51,86,51,18,SYNC,0.000000,0.000000,1.143340,0.242753
1940,51,86,51,18,SYNC,0.000000,0.000000,1.131540,0.237905
1941,51,87,51,18,SYNC,0.000000,0.000000,1.132752,0.230568
1942,51,88,51,18,SYNC,0.000000,0.000000,1.139000,0.224470
1943,51,88,51,18,SYNC,0.000000,0.000000,1.156553,0.223458
1944,51,89,51,18,SYNC,0.000000,0.000000,1.176295,0.229256
1945,51,89,51,18,SYNC,0.000000,0.000000,1.198618,0.236281
1946,51,90,51,18,SYNC,0.000000,0.000000,1.217392,0.242412
1947,51,91,51,18,SYNC,0.000000,0.000000,1.233895,0.249102
1948,51,91,51,18,SYNC,0.000000,0.000000,1.241068,0.253746
1949,51,92,51,18,SYNC,0.000000,0.000000,1.242952,0.256330
1950,51,92,51,18,SYNC,0.000000,0.000000,1.238600,0.258335
1951,51,93,51,18,SYNC,0.000000,0.000000,1.228254,0.260091
1952,51,94,51,18,SYNC,0.000000,0.000000,1.216224,0.265181
1953,51,94,51,18,SYNC,0.000000,0.000000,1.203409,0.267203
1954,51,95,51,18,SYNC,0.000000,0.000000,1.193434,0.267180
1955,51,95,51,18,SYNC,0.000000,0.000000,1.186810,0.264673
1956,51,96,51,18,SYNC,0.000000,0.000000,1.213932,0.260341
1957,51,97,51,18,SYNC,0.000000,0.000000,1.230207,0.263591
1958,51,97,51,18,SYNC,0.000000,0.000000,1.214022,0.266384
1959,51,98,51,18,SYNC,0.000000,0.000000,1.236804,0.271616
1960,51,98,51,18,SYNC,0.000000,0.000000,1.265083,0.275467
1961,51,99,51,18,SYNC,0.000000,0.000000,1.295921,0.277303
1962,51,100,51,18,SYNC,0.000000,0.000000,1.326809,0.278312
1963,51,100,51,18,SYNC,0.000000,0.000000,1.353370,0.279585
1964,51,101,51,18,SYNC,0.000000,0.000000,1.374630,0.281147
1965,51,101,51,18,SYNC,0.000000,0.000000,1.389639,0.283008
1966,51,102,51,18,SYNC,0.000000,0.000000,1.392679,0.283607
1967,51,103,51,18,SYNC,0.000000,0.000000,1.390663,0.283076
1968,51,103,51,18,SYNC,0.000000,0.000000,1.375295,0.279313
1969,51,104,51,18,SYNC,0.000000,0.000000,1.354486,0.273879
1970,51,104,51,18,SYNC,0.000000,0.000000,1.327259,0.266477
1971,51,105,51,18,SYNC,0.000000,0.000000,1.295887,0.266168
1972,51,106,51,18,SYNC,0.000000,0.000000,1.263780,0.265448
1973,51,106,51,18,SYNC,0.000000,0.000000,1.234124,0.260636
1974,51,107,51,18,SYNC,0.000000,0.000000,1.208767,0.255908
1975,51,107,51,18,SYNC,0.000000,0.000000,1.188480,0.248307
1976,51,108,51,18,SYNC,0.000000,0.000000,1.177879,0.237525
1977,51,109,51,18,SYNC,0.000000,0.000000,1.171198,0.225698
1978,51,109,51,18,SYNC,0.000000,0.000000,1.174124,0.222785
1979,51,110,51,18,SYNC,0.000000,0.000000,1.180248,0.224230
1980,51,110,51,18,SYNC,0.000000,0.000000,1.190144,0.228477
1981,51,111,51,18,SYNC,0.000000,0.000000,1.201858,0.234598
1982,51,112,51,18,SYNC,0.000000,0.000000,1.213894,0.243132
1983,51,112,51,18,SYNC,0.000000,0.000000,1.224844,0.249243
1984,51,113,51,18,SYNC,0.000000,0.000000,1.234437,0.254062
1985,51,113,51,18,SYNC,0.000000,0.000000,1.242433,0.257623
1986,51,114,51,18,SYNC,0.000000,0.000000,1.247791,0.259684
1987,51,115,51,18,SYNC,0.000000,0.000000,1.252032,0.260814
1988,51,115,51,18,SYNC,0.000000,0.000000,1.253314,0.259308
1989,51,116,51,18,SYNC,0.000000,0.000000,1.252919,0.257417
1990,51,116,51,18,SYNC,0.000000,0.000000,1.250543,0.262312
1991,51,117,51,18,SYNC,0.000000,0.000000,1.245248,0.267297
1992,51,118,51,18,SYNC,0.000000,0.000000,1.238868,0.271888
1993,13,24,13,24,SYNC,0.000000,0.000000,0.810412,0.196358
1994,13,24,13,24,SYNC,0.000000,0.000000,0.779577,0.191792
1995,13,25,13,25,SYNC,0.000000,0.000000,0.772490,0.188786
1996,13,26,13,26,SYNC,0.000000,0.000000,0.699006,0.172266
1997,13,26,13,26,SYNC,0.000000,0.000000,0.659430,0.168998
1998,13,27,13,27,SYNC,0.000000,0.000000,0.581527,0.160930
1999,13,27,13,27,SYNC,0.000000,0.000000,0.587409,0.166927
2000,13,28,13,28,SYNC,0.000000,0.000000,0.704075,0.156494
2001,13,29,13,29,SYNC,0.000000,0.000000,0.475814,0.141116
2002,13,29,13,29,SYNC,0.000000,0.000000,0.536198,0.151522
